reviewId,content,events
ad329e3b-5803-4e45-8d83-18959fc3360c,"The app is getting worse..it keeps glitching and shutting down out of nowhere, it keeps asking to authenticate after making even the slightest changes to my profile, some videos keep glitching and speeding up, I haven't been able to change my username for a while now and I've always disliked the fact that if you're scrolling down a follower/following list, click on an account then go back it'll take you back to the top of the list","['The app is getting worse', 'shutting down out of nowhere', 'it keeps asking to authenticate after making even the slightest changes to my profile some videos keep glitching and speeding up', 'speeding up', ""I 've always disliked the fact that if you 're scrolling down a follower following list click on an account then go back it 'll take you back to the top of the list"", ""if you 're scrolling down a follower following list"", ""that if you 're scrolling down a follower following list click on an account then go back"", 'go back']"
bddd0540-13db-4025-b5a6-930597345caf,"VIDEO PLAYER IS NOT GOOD Bring back the old one, that even if you setting the video to never autoplay at least in the old one when you press the video it play itself, but for this new video player you have to press the play button for it to play, dan the button sometimes doesn't respond well, at least bring back the old one or put that feature in the new one","['when you press the video it play itself', 'for this new video player you have to press the play button for it to play', 'for it to play', ""VIDEO PLAYER IS NOT GOOD Bring back the old one that even if you setting the video to never autoplay at least in the old one when you press the video it play itself but for this new video player you have to press the play button for it to play dan the button sometimes does n't respond well at least bring back the old one or put that feature in the new one"", 'put that feature in the new one']"
b8bebbc0-50eb-40dd-a645-65376b92039e,So far my experience has been difficult and I'm still trying to figure out how to use the app I will eventually figure it out though I it is hard to try to figure it out when they want money for everything on the app to talk to get your comments so it actually isn't a app for people that want to just enjoy communication between people because they want money to check your messages or to send a message I think it's messed up that's why I haven't been able to figure it out probably never wil,"[""I 'm still trying to figure out how to use the app I will eventually figure it out though I it is hard to try to figure it out when they want money for everything on the app to talk to get your comments so it actually is n't a app for people that want to just enjoy communication between people because they want money to check your messages or to send a message"", 'when they want money for everything on the app to talk to get your comments', 'to talk to get your comments', 'to get your comments', 'because they want money to check your messages or to send a message', 'to check your messages or to send a message', 'to send a message']"
b2d48685-bb72-4b9c-b510-ec24051a8e16,"Your latest update has twitter all messed up for me - my feed will go straight to the top as everytime i open the app, so now I have to scroll down whenever I need to see tweets I haven't seen before which is really annoying as I preferred it when it would just stay on the part of the feed I left it at and it stays there when I open the app but it no longer does that, it just refreshes to the top.","['i open the app', ""whenever I need to see tweets I have n't seen before which is really annoying as I preferred it"", 'as I preferred it', 'when it would just stay on the part of the feed I left it at', 'it stays there when I open the app', 'when I open the app', 'it no longer does that', ""Your latest update has twitter all messed up for me my feed will go straight to the top as everytime i open the app so now I have to scroll down whenever I need to see tweets I have n't seen before which is really annoying as I preferred it when it would just stay on the part of the feed I left it at and it stays there when I open the app but it no longer does that it just refreshes to the top""]"
8c20ac3b-80c5-4e5f-8080-3aa701483045,"it was working well but since the last update it is always crashing and doesnt works when i go to the startsite it always freezes i cant use it now because of this and its like this for almost a week i get the notifications but i cant see them when i want to look at them it also feezes and i have to close it, please do anything about this thank you","['it was working well but since the last update it is always crashing and does nt works when i go to the startsite it always freezes i ca nt use it now because of this and its like this for almost a week i get the notifications but i ca nt see them when i want to look at them it also feezes and i have to close it please do anything about this thank you', 'since the last update it is always crashing and does nt works when i go to the startsite it always freezes i ca nt use it now because of this and its like this for almost a week i get the notifications', 'does nt works when i go to the startsite it always freezes i ca nt use it now because of this and its like this for almost a week i get the notifications', 'when i go to the startsite it always freezes i ca nt use it now because of this and its like this for almost a week i get the notifications', 'when i want to look at them', 'i have to close it', 'i ca nt see them when i want to look at them it also feezes and i have to close it please do anything about this thank you', 'thank you']"
5b185f26-8f19-4cf6-a7c2-4a3353995b89,Updates haven't affected me (yet) but my biggest gripe is that it always auto refreshes or goes back to the top of the page after I open a photo/video/media and it's very frustrating when you're looking through hundreds bookmarks or an archive account.,"[""Updates have n't affected me yet but my biggest gripe is that it always auto refreshes or goes back to the top of the page after I open a photo video media and it 's very frustrating when you 're looking through hundreds bookmarks or an archive account"", 'goes back to the top of the page after I open a photo video media', 'after I open a photo video media', ""when you 're looking through hundreds bookmarks or an archive account""]"
e4d4c794-33d6-45ce-9fb9-36c62050f411,"The notification system doesn't really work anymore, like I have my notification sounds to the max, but I still need to check my phone every 5 minutes because the sound doesn't work and even then, if I get a notification, it'll be not on the exact time it was posted, this makes it hard for me to listen to the spaces if I'm waiting for a certain one.","['like I have my notification sounds to the max', ""I still need to check my phone every 5 minutes because the sound does n't work and even then if I get a notification it 'll be not on the exact time it was posted"", ""because the sound does n't work and"", 'if I get a notification', ""The notification system does n't really work anymore like I have my notification sounds to the max but I still need to check my phone every 5 minutes because the sound does n't work and even then if I get a notification it 'll be not on the exact time it was posted this makes it hard for me to listen to the spaces if I 'm waiting for a certain one"", ""for me to listen to the spaces if I 'm waiting for a certain one"", ""if I 'm waiting for a certain one""]"
0714004e-3a25-463b-bf83-69a82a5bb848,"I cant see my past notifications it keeps loading and never appear also the push notifs are much better than the actual notification on the app instead , every time i open my net i see a lot of twt notif from my phone but when i enter the app and look for the notif bell theres only either 1 or 2 notif that's in there ,,,, please fix this thing","['I ca nt see my past notifications it keeps loading and never appear also the push notifs are much better than the actual notification on the app instead every time i open my net i see a lot of twt notif from my phone', 'never appear also the push notifs are much better than the actual notification on the app instead', 'when i enter the app and look for the notif bell', 'look for the notif bell', ""but when i enter the app and look for the notif bell there s only either 1 or 2 notif that 's in there"", ""but when i enter the app and look for the notif bell there s only either 1 or 2 notif that 's in there please fix this thing""]"
682b2490-5969-45f2-aadb-7da7b90b7744,"I'm giving 2 stars because after the update when I'm on twitter scrolling through content it's keeps blacking out and then refreshes itself and in any other time,it's black out and totally exits twitter to phone homescreen,all of these problems started after your update,so until fixed I'll give 2 stars","[""I 'm giving 2 stars because after the update when I 'm on twitter scrolling through content it 's keeps blacking out and then refreshes itself and in any other time it 's black out and totally exits twitter to phone homescreen all of these problems started after your update so until fixed I 'll give 2 stars"", ""because after the update when I 'm on twitter scrolling through content it 's keeps blacking out and then refreshes itself and"", 'then refreshes itself and', 'totally exits twitter to phone homescreen', ""all of these problems started after your update so until fixed I 'll give 2 stars"", 'until fixed', ""so until fixed I 'll give 2 stars""]"
5e8df1ef-283c-4b02-a4ae-9ce686e58979,"Using this app for more than a year now , everything was going alright and running smoothly but in the latest update when i qiet the app when i am reading trending tweets , after i reopen app the photos there are not get loaded even on the high speed internet which is quite frustrating for me , i ll definitely give five stars if this is ll be fixed","['Using this app for more than a year now', 'running smoothly', 'when i qiet the app when i am reading trending tweets', 'when i am reading trending tweets', 'after i reopen app', 'after i reopen app the photos there are not get loaded even on the high speed internet which is quite frustrating for me', 'Using this app for more than a year now everything was going alright and running smoothly but in the latest update when i qiet the app when i am reading trending tweets after i reopen app the photos there are not get loaded even on the high speed internet which is quite frustrating for me i ll definitely give five stars if this is ll be fixed']"
680f01cf-e636-49a3-bb6d-b2d1e8596f74,"Nowadays photos and other media doesn't load and my feed and messages remain blank and it doesn't work even after reopening it many times, mostly it took 3 hours to get back to normal and it's NOT MY NET CONNECTION THAT IS AT THE FAULT, so clearly I am frustrated.","[""Nowadays photos and other media does n't load and my feed and messages remain blank and it does n't work even after reopening it many times"", ""my feed and messages remain blank and it does n't work even after reopening it many times"", ""it does n't work even after reopening it many times"", ""Nowadays photos and other media does n't load and my feed and messages remain blank and it does n't work even after reopening it many times mostly it took 3 hours to get back to normal and it 's NOT MY NET CONNECTION THAT IS AT THE FAULT so clearly I am frustrated""]"
b2570664-41ec-4b4a-8e79-1e3e9c0db0fa,"This is the best messaging app ever, Ever since I updated it,it really malfunctioning, malfunctioning in the essence that once I click on voice note or audio sent to me,the screen will turn- off automatically,it will turn-on only when the audio has finished playing and it will start hanging,the message won't stroll up or down...please look into these","['Ever since I updated it', 'malfunctioning in the essence that once I click on voice note or audio sent to me the screen will turn- off automatically', 'once I click on voice note or audio sent to me', 'sent to me', 'only when the audio has finished playing', 'it will start hanging', ""This is the best messaging app ever Ever since I updated it it really malfunctioning malfunctioning in the essence that once I click on voice note or audio sent to me the screen will turn- off automatically it will turn on only when the audio has finished playing and it will start hanging the message wo n't stroll up or down please look into these""]"
37a16c75-bec7-410d-b2ab-c35c9cbbf7bf,"For past few releases of the android app, no matter stickers of any kind, when selected, the group keeps popping to the top of the selected group everytime any sticker is used in chat from said group (no exception) it's very annoying because most sticker groups are very large and sometimes you want to send stickers that are side by side or nearby Please revert back to the old style where position stays the same after selecting the sticker If other gifs or emotes affected, please fix too","['when selected', 'sometimes you want to send stickers that are side by side or nearby', 'Please revert back to the old style where position stays the same after selecting the sticker If other gifs or emotes affected', 'If other gifs or emotes affected', 'Please revert back to the old style where position stays the same after selecting the sticker If other gifs or emotes affected please fix too']"
87ebcc68-1b61-4dfa-80b5-9232d3ab4c71,"Please make the Appearance as it was before, as it's so irritating that swipe option is not there to go to status area and then back to chat means no left to right swipe vice-versa, moreover the All symbols are in bottom or the app that's too very much uncomfortable, so please we want the old one swipe option and the Symbol on the top 🔝 that's would work better for regular WhatsApp users!","['Please make the Appearance as it was before', 'then back to chat means no left to right swipe vice', ""Please make the Appearance as it was before as it 's so irritating that swipe option is not there to go to status area and then back to chat means no left to right swipe vice versa moreover the All symbols are in bottom or the app that 's too very much uncomfortable so please we want the old one swipe option and the Symbol on the top 🔝 that 's would work better for regular WhatsApp users""]"
70601825-0e60-475a-989d-44941db7bd97,Previously whatsapp was working smoothly but then all of a sudden the app has been closing itself saying that the app has stopped and this is very frustrating because its a good app for communication but nothing is helping i tried restarting my phone and checking if my phone has a virus and even though it doesnt the app will still not open can you guys please sort this out,"['Previously whatsapp was working smoothly but then all of a sudden the app has been closing itself saying that the app has stopped and this is very frustrating because its a good app for communication but nothing is helping i tried restarting my phone and checking if my phone has a virus and even though it does nt the app will still not open can you guys please sort this out', 'then all of a sudden the app has been closing itself saying that the app has stopped and this is very frustrating because its a good app for communication but nothing is helping i tried restarting my phone and checking if my phone has a virus and even though it does nt the app will still not open can you guys please sort this out', 'saying that the app has stopped and this is very frustrating because its a good app for communication but nothing is helping i tried restarting my phone and checking if my phone has a virus and even though it does nt the app will still not open can you guys please sort this out', 'because its a good app for communication but nothing is helping i tried restarting my phone and checking if my phone has a virus and even though it does nt the app will still not open can you guys please sort this out', 'checking', 'if my phone has a virus and', 'even though it does nt the app will still not open']"
56b65929-031f-4c03-b021-40d7cc45fe0a,"I don't know what's the problem happening with the whatsapp, even I am not able to send pictures at all I am facing some bugs in status also..Whatsapp needs to fix this bug as soon as soon possible, because I am facing this problem from almost 1year and even not me everyone would be facing the same problem, so please do checkout the problem.😊 Thankyou❤️","['because I am facing this problem from almost 1year and even not me', 'Whatsapp needs to fix this bug as soon as soon possible because I am facing this problem from almost 1year and even not me everyone would be facing the same problem so please do checkout the problem', 'Thankyou ❤ ️']"
3f52022f-59f9-4bb4-9e87-f01ba5d2e543,Horrible Irritating This new update to the stickers and emojis section is atrocious Every single time I scroll down my stickers it resets back to the top If I go all the way down to find a certain sticker and click send it resets back to the top I don't understand why you needed to change the layout It was perfectly fine previously And the same problem occurs in chat when scrolling through While scrolling it randomly jumps 50 to 100 messages up So it's impossible to find where you were,"['If I go all the way down to find a certain sticker and click send', 'to find a certain sticker and click send', 'click send', 'And the same problem occurs in chat', 'when scrolling through While scrolling it', 'While scrolling it', 'when scrolling through While scrolling it randomly jumps 50 to 100 messages up']"
5125745d-6322-4db0-be6d-838633f433e0,"Keep getting pop up that an authentication code was requested without receiving any code, and I did not change anything in the last three years, and I am not able to respond that this was not me requesting this code, and once I click OK by mistake it sign me out, and I have to sign back in again, this is annoying and frustrating.","['Keep getting pop up that an authentication code was requested without receiving any code and I did not change anything in the last three years and I am not able to respond that this was not me requesting this code and once I click OK by mistake it sign me out and I have to sign back in again this is annoying and frustrating', 'I did not change anything in the last three years and I am not able to respond that this was not me requesting this code and once I click OK by mistake it sign me out and I have to sign back in again this is annoying and frustrating', 'once I click OK by mistake', 'once I click OK by mistake it sign me out and I have to sign back in again this is annoying and frustrating', 'I have to sign back in again this is annoying and frustrating']"
8ab9fc49-ec79-4f74-8273-a10f0cb89314,"im facing this issue from last year, after every 15 days i have to re install my whatsapp because it stops responding, it crashes automatically i tried many thing like clearing cache, changed phone but still this issue is happening im unable to contact whatsapp as there is no customer support on whatsapp have mailed them.but there is no response from them","['after every 15 days i have to re install my whatsapp because it stops responding', 'because it stops responding', 'i m facing this issue from last year after every 15 days i have to re install my whatsapp because it stops responding it crashes automatically i tried many thing like clearing cache changed phone but still this issue is happening i m unable to contact whatsapp as there is no customer support on whatsapp have mailed them.but there is no response from them', 'changed phone', 'still this issue is happening i m unable to contact whatsapp as there is no customer support on whatsapp', 'as there is no customer support on whatsapp']"
29da244a-3ddc-45d4-980e-5662c0bffbf9,"A recent update of the app has caused issues with the stickers, I tried getting help on the app today 14/3, but I was sent a message that on chat you'll don't address media issues, the issue is when one scrolls down to get to a set of stickers the stickers automatically get back to the start which makes it difficult to get to a certain set of stickers & choose one, surprised this hasn't been noticed & corrected so I thought to inform.i hope this will help to solve the issue.Thanks","['I was sent a message that', 'when one scrolls down to get to a set of stickers the stickers automatically get back to the start which makes it difficult to get to a certain set of stickers choose one', 'to get to a set of stickers the stickers automatically get back to the start which makes it difficult to get to a certain set of stickers choose one', 'to get to a certain set of stickers choose one', 'choose one', 'corrected so I thought to inform.i hope this will help to solve the issue', 'so I thought to inform.i hope this will help to solve the issue']"
174c769c-e853-46b9-9d37-176bd97aee21,Fm and GB wats app is more better then this Can't even Upload videos in High quality in fact there is no option for that as well watching status gets stucks sometimes all Black2 have to clear wats app running in the background n re-enter again they should atleast now strt providing in the Side of the icon status which we can saved any videos easily in our Smartphone our Phone is called Smartphone but this wats app makes it Dumbphone so many things which is not good about this app..,"[""then this Ca n't even Upload videos in High quality in fact there is no option for that as well watching status gets stucks sometimes all Black2 have to clear wats app running in the background n re enter again they should atleast now strt providing in the Side of the icon status which we can saved any videos easily in our Smartphone our Phone is called Smartphone"", 'strt providing in the Side of the icon status which we can saved any videos easily in our Smartphone', 'this wats app makes it Dumbphone so many things which is not good about this app']"
9e5b8ac7-bf7b-48ec-b316-e24ba2738e66,The features are very good....but one thing I can't enhance the quality while uploading videos or photos I don't know why but it is.....and one thing I think it's requires more privacy like single tick privacy even if you're online....and web search d.p this feature was amazing but now it doesn't exist in WhatsApp😪why is it so....kindly give it back,"['while uploading videos or photos', ""and one thing I think it 's requires more privacy like single tick privacy even if you 're online and web search d.p this feature was amazing"", ""but now it does n't exist in WhatsApp 😪 why is it so kindly give it back""]"
1be9403a-4338-4484-98fb-1ccf5ae34a8d,All feature are important and excellent but after you last update i notice a problem with calls when i call a person even who is offline but it shows ringing but before an update all was well because when anyone is offline not having data or wifi connection the calling option appears because of that i can understand the person is not receiving my call now and when he come online i see ringing and i understand he is receiving my call kindly fix the huge problem,"['after you last update i notice a problem with calls when i call a person even who is offline but it shows ringing but before an update all was well because when anyone is offline not having data or wifi connection the calling option appears because of that i can understand the person is not receiving my call now and when he come online i see ringing', 'when i call a person even who is offline', 'it shows ringing', 'because when anyone is offline not having data or wifi connection the calling option appears because of that i can understand the person is not receiving my call now and when he come online i see ringing', 'the calling option appears because of that i can understand the person is not receiving my call now and when he come online i see ringing', 'when he come online', 'when he come online i see ringing', 'and i understand he is receiving my call kindly fix the huge problem']"
c4c46660-79f7-4c4c-bab5-3983d969b1bd,"Not a bad app,secure in many ways..problems are:taking too long to solve bugs and issues when brought forward, can't do alot with the app compared to other mods of whatsapp that I've come across and HAS LIMITED CUSTOMIZATION OPTIONS making the interfaces look just so dull and SOO boring and that's why people opt for the modded forms of the original app..can't you try to keep up with these?!Pull up your socks because you have potential.It'll be better to separate group chats and individual charts","[""Not a bad app secure in many ways problems are taking too long to solve bugs and issues when brought forward ca n't do alot with the app compared to other mods of whatsapp that I 've come across and HAS LIMITED CUSTOMIZATION OPTIONS making the interfaces look just so dull and SOO boring and that 's why people opt for the modded forms of the original app can't you try to keep up with these?!Pull up your socks because you have potential"", 'when brought forward', ""ca n't do alot with the app compared to other mods of whatsapp that I 've come across and HAS LIMITED CUSTOMIZATION OPTIONS making the interfaces look just so dull and SOO boring"", 'HAS LIMITED CUSTOMIZATION OPTIONS making the interfaces look just so dull and SOO boring', 'because you have potential', 'to separate group chats and individual charts']"
26bc66e7-d081-4215-b72b-7ec0eade0c08,I migrated to android from ios recently and honestly i hate the experience for whatsapp on the platform expecially file compression the images and videos looks so horrible i hope something might be done to rectify this because android in general looks and functions greatly i would hate to have to migrate also the migration process isn't perfect some messages even after backup they still wont show up,"[""I migrated to android from ios recently and honestly i hate the experience for whatsapp on the platform expecially file compression the images and videos looks so horrible i hope something might be done to rectify this because android in general looks and functions greatly i would hate to have to migrate also the migration process is n't perfect some messages even after backup they still wo nt show up"", ""honestly i hate the experience for whatsapp on the platform expecially file compression the images and videos looks so horrible i hope something might be done to rectify this because android in general looks and functions greatly i would hate to have to migrate also the migration process is n't perfect some messages even after backup they still wo nt show up"", ""the images and videos looks so horrible i hope something might be done to rectify this because android in general looks and functions greatly i would hate to have to migrate also the migration process is n't perfect some messages even after backup they still wo nt show up"", ""to rectify this because android in general looks and functions greatly i would hate to have to migrate also the migration process is n't perfect some messages even after backup they still wo nt show up"", ""because android in general looks and functions greatly i would hate to have to migrate also the migration process is n't perfect some messages even after backup they still wo nt show up"", 'even after backup they still wo nt show up']"
3ffac75b-4f23-40a1-9a43-ee756a55824b,"Whenever I send a lot of documents, all the documents gets processed but only some are actually sent and others just show the clock sign and they remain unsend forever, I face this issue very often Pin messages disappear before time Most of the videos in status are not played properly, it shows ""there is error in playing the video""","['Whenever I send a lot of documents', 'only some are actually sent and others just show the clock sign', 'others just show the clock sign', 'they remain unsend forever', 'Pin messages disappear before time Most of the videos in status are not played properly', 'Most of the videos in status are not played properly', 'Whenever I send a lot of documents all the documents gets processed but only some are actually sent and others just show the clock sign and they remain unsend forever I face this issue very often Pin messages disappear before time Most of the videos in status are not played properly it shows there is error in playing the video']"
be5cdbe9-a023-448c-9fe0-ccd260aad0a0,"It was good before,but now it seems like it's not working properly....first of all I will tell about the profile picture,which is very degrading day by day,it's not upto the quality,it seems fade,another problem is,also pictures uploaded in status are also not upto the quality,it's decreasing day by day,so please correct this....","[""now it seems like it 's not working properly first of all I will tell about the profile picture which is very degrading day by day it 's not upto the quality it seems fade another problem is also pictures uploaded in status are also not upto the quality it 's decreasing day by day so please correct this"", 'so please correct this']"
183c6043-43f7-4d67-b0fb-6df48cb1d793,"The option to have a second account is great, but the inactive account keeps sending notifications if you have an unread message (even after disabling notifications for the account and the whole app too), which is very annoying and distracting.","['the inactive account keeps sending notifications if you have an unread message even after disabling notifications for the account and the whole app too which is very annoying and distracting', 'if you have an unread message', 'distracting']"
bb091547-5f82-4dda-af79-f610d13d47f9,"After this update I can't sending any pictures for anyone , so much bugs about switching between accounts ,4 example one of my accounts is the oldest version of this app after three time updates , solving the problems .pls","[""After this update I ca n't sending any pictures for anyone"", 'solving the problems']"
161029c0-fdc5-4132-94e4-5348199a7a0d,Whenever i make a call it doesn't happen it takes me to my homescreen more often and then i call them again at that moment it says they are on another call its the worst system it keeps happening to me a lot of times please fix this,"['Whenever i make a call', ""Whenever i make a call it does n't happen it takes me to my homescreen more often and then i call them again at that moment it says they are on another call its the worst system it keeps happening to me a lot of times please fix this"", 'then i call them again at that moment', 'it says they are on another call its the worst system it keeps happening to me a lot of times please fix this']"
c6173842-6163-451b-9d48-eed8861f2987,This was my best app until you started telling me to get the official what'sapp yet I downloaded it from Google play store I keep uninstalling it and installing it but it's not working for your information I've never used a fake app I download apps from the official website or Google play store now tell me the real reason why you keep claiming that it's not the official what'sapp,"[""until you started telling me to get the official what'sapp"", 'yet I downloaded it from Google play store I keep uninstalling it and installing it', 'installing it', ""but it 's not working for your information I 've never used a fake app I download apps from the official website or Google play store now tell me the real reason why you keep claiming that it 's not the official what'sapp"", ""I 've never used a fake app I download apps from the official website or Google play store"", ""now tell me the real reason why you keep claiming that it 's not the official what'sapp""]"
feb2b10c-45fd-417d-8cf6-8d66c5eceaa8,Hi I think it's better to reback the feature of when u call to someone to start to show calling if at other side of calling there's no Internet and if there's Internet connection then to show ringing coz it's inform you if the call is also going through to other phone thanks,"[""Hi I think it 's better to reback the feature of when u call to someone to start to show calling if at other side of calling there 's no Internet"", ""if at other side of calling there 's no Internet"", ""if there 's Internet connection then to show ringing coz"", 'if the call is also going through to other phone thanks']"
5316e38d-f3bf-439b-84ad-bf72ed723ddb,"this app is good and it's very easy to use than other app that i use for communicate but when i post a status and it's include a pictures or videos, the quality always look so bad even though i download the image/video on a high quality but when i post it on WA status it's still looks blurry","[""when i post a status and it 's include a pictures or videos"", ""it 's include a pictures or videos"", ""but when i post a status and it 's include a pictures or videos the quality always look so bad even though i download the image video on a high quality but"", 'even though i download the image video on a high quality but', 'when i post it on WA status', ""but when i post a status and it 's include a pictures or videos the quality always look so bad even though i download the image video on a high quality but when i post it on WA status it 's still looks blurry""]"
d306c348-25ce-42f5-9299-3c156acd9e47,I deleted the app and downloaded it when I was setting it up it keeps going to 99 percent and back and now that its finally set up the app is crashing This hasn't happened before so I don't know what's wrong I will change my review when this is fixed,"[""I deleted the app and downloaded it when I was setting it up it keeps going to 99 percent and back and now that its finally set up the app is crashing This has n't happened before so I do n't know what 's wrong I will change my review when this is fixed"", 'downloaded it when I was setting it up', 'when I was setting it up', 'it keeps going to 99 percent and back', 'now that its finally set up the app is crashing', ""so I do n't know what 's wrong I will change my review when this is fixed"", 'when this is fixed']"
1739b821-6498-421a-96c4-0aa27c3fbd0a,Some of my chats when they read my message is doesn't show the blue tick *I added the person I to my contacts and the person also added me in to her contact * It's good for communicating but some bugs just need to be fixed Update:it's still the same and the new update sucks.,"['when they read my message', ""Some of my chats when they read my message is does n't show the blue tick I added the person I to my contacts and the person also added me in to her contact"", 'the person also added me in to her contact']"
de23582b-19d6-4eec-a2a7-e25fdc8e2a9c,"Dear WhatsApp,I only have one problem and that is,why when I always send photo to my WhatsApp status or any hd video which is 1080 quality from YouTube and when I send it to status why the picture or the video is like 144 quality and it even can't be read anymore,can you fix this and I'll be back and give 5 star,thank you","['when I send it to status', ""it even ca n't be read anymore"", ""Dear WhatsApp I only have one problem and that is why when I always send photo to my WhatsApp status or any hd video which is 1080 quality from YouTube and when I send it to status why the picture or the video is like 144 quality and it even ca n't be read anymore can you fix this and I 'll be back and give 5 star thank you"", 'give 5 star', 'thank you']"
e09b3de2-1d71-42be-8de3-f8e24b2df801,"Good and good after updates, but what annoy me the most is the fact that when we record videos on Android, it doesn't matter if is flagship or mid-range, but when you post on your status it reduces drastically the quality, but on iPhone I doesn't, please correct it for us","['when we record videos on Android', 'when you post on your status', 'when you post on your status it reduces drastically the quality', ""on iPhone I does n't please correct it for us""]"
bf50d397-dd3e-467a-8f85-6a613a280a0b,After the update I can't just swipe left and right to go from chats to updates or community or calls yet the old version had it what's going on u removed the bar from up to down but the swip thing is not working I have to first click to calls then click again to chats we going back or front,"[""After the update I ca n't just swipe left and right to go from chats to updates or community or calls yet"", 'calls yet', ""After the update I ca n't just swipe left and right to go from chats to updates or community or calls yet the old version had it what 's going on u removed the bar from up to down but the swip thing is not working I have to first click to calls then click again to chats we going back or front"", 'the swip thing is not working', 'click again to chats we going back or front']"
a6d248fa-69de-4fbd-bb27-7828cb7565c2,"It is a nice App but I hope they would add antidelete of messages in it please,,,it would be better if they would have an option where when one sends a message and then deletes it ,,,the receiver on the side can't still see it","[""but I hope they would add antidelete of messages in it please,,,it would be better if they would have an option where when one sends a message and then deletes it the receiver on the side ca n't still see it"", 'if they would have an option where when one sends a message and then deletes it', 'then deletes it']"
2042fab5-8230-4d4a-9a38-8091f0495df3,"I never had an issue before with Whatsapp, they're incredible,..but recently I got banned due to suspected spam activity, I'm frequently using WhatsApp for work so that really make me frustrated, 4 hours later I got notification that my banned has been revoked, but another issue is i can't login using my primary device, said that I'm using unofficial apps, even though I'm always using the official ones, sent email to support team but they can't help me fix this issue","['recently I got banned due to suspected spam activity', ""recently I got banned due to suspected spam activity I 'm frequently using WhatsApp for work so that really make me frustrated"", 'so that really make me frustrated', ""4 hours later I got notification that my banned has been revoked but another issue is i ca n't login using my primary device"", ""said that I 'm using unofficial apps even though I 'm always using the official ones"", ""even though I 'm always using the official ones"", 'sent email to support team', 'to support team', ""they ca n't help me fix this issue""]"
48d798e2-c6da-4c7a-850e-2e7c54549381,"I am facing a great problem.I am facing it for more than a month!whenever I open whatsapp there pops up a message saying that something went wrong with your chat history.If I click on restore then it restores chats.But after a few seconds the same message pops up.Whatspp,please fix this.Many people are facing this problem.You should take a look at this problem.Otherwise many people will loose there important chats.Thank you","['I am facing a great problem', 'I am facing it for more than a month!whenever', 'I open whatsapp there pops up a message saying that something went wrong with your chat history', 'If I click on restore', 'If I click on restore then it restores chats', 'But after a few seconds the same message pops up', 'Whatspp please fix this', 'Many people are facing this problem', 'You should take a look at this problem', 'Otherwise many people will loose there important chats', 'Thank you']"
831f0fe5-63e3-48f0-8b12-ffd390bbf88b,"Need to include a list feature in update section of status viewers , the app including many part of a individuals life status viewer can separated using list connecting different life , also adding scheduling feature for Channel is also very helpfull after rolling our new features the app has becoming bit lagging which usually disruption to workflows .","['Need to include a list feature in update section of status viewers', 'Need to include a list feature in update section of status viewers the app including many part of a individuals life status viewer can separated using list connecting different life also adding scheduling feature for Channel is also very helpfull after rolling our new features the app has becoming bit lagging which usually disruption to workflows', 'also adding scheduling feature for Channel is also very helpfull after rolling our new features the app has becoming bit lagging which usually disruption to workflows']"
ffffd21b-f3fb-418e-8bda-828492cff332,"Not bad, but y'all gotta fix this issue whenever I upload a status there's a few who works with sound on as it should but a few others doesn't, all the videos has the same quality and voices the issue is in this app fix it as soon as possible","[""y' all got ta fix this issue whenever I upload a status"", 'whenever I upload a status', ""does n't"", ""Not bad but y' all got ta fix this issue whenever I upload a status there 's a few who works with sound on as it should but a few others does n't all the videos has the same quality and voices the issue is in this app fix it as soon as possible"", 'voices']"
79933eee-ab03-44b9-bf37-37ff6eb4f220,"recent update when i use earphone(with no mic) on a videocall it keeps using the speakers as the audio output and i have no way of changing it back to my earphones, have to restart the call and not use video call at all.","['and i have no way of changing it back to my earphones have to restart the call and not use video call at all', 'have to restart the call and not use video call at all', 'not use video call at all']"
92da5396-3d4f-4a9c-a636-d2296c6aaa81,"⛔Must Read⛔ I am using whatsapp since 2018 but i facing some trouble with latest update when i make call to someone it showing me Ringing even my or Receiver's mobile phone has disabled data or wifi not connected any wifi, in simple it show me Ringing even Reciver or me offline but in previous it show me calling and when receiver phone's ringing then show me ringing on my phone Please fix it Whatsapp team Thanks 👍","['when i make call to someone it showing me Ringing', ""even my or Receiver 's mobile phone has disabled data or wifi not connected any wifi"", 'not connected any wifi', ""but i facing some trouble with latest update when i make call to someone it showing me Ringing even my or Receiver 's mobile phone has disabled data or wifi not connected any wifi in simple it show me Ringing even Reciver or me offline but in previous it show me calling and when receiver phone 's ringing then show me ringing on my phone Please fix it Whatsapp team"", ""in previous it show me calling and when receiver phone 's ringing then show me ringing on my phone Please fix it Whatsapp team"", ""when receiver phone 's ringing then show me ringing on my phone"", ""when receiver phone 's ringing then show me ringing on my phone Please fix it Whatsapp team""]"
18ffbe42-b55c-42ac-9449-8774e7d768dd,Effective communication and nice frequent updates but I hate how WhatsApp ruins the quality of my videos and pictures when I post on my status🚮 it has been a problem for ages so I guess we can say they've failed to sort it out,"['I hate how WhatsApp ruins the quality of my videos and pictures when I post on my status 🚮', 'when I post on my status']"
